0,3.1415927
0,1.5707963,3.1415927
0,1.4025123,1.7390804,3.1415927
0,1.308216,1.8333766,3.1415927
0,1.2442528,1.8973398,3.1415927
0,1.1965773,1.9450154,3.1415927
0,1.1589557,1.982637,3.1415927
0,1.1281048,2.0134879,3.1415927
0,1.1020957,2.039497,3.1415927
0,1.0797048,2.0618878,3.1415927
0,1.0601108,2.0814819,3.1415927
0,1.042737,2.0988557,3.1415927
0,1.0271645,2.1144281,3.1415927
0,1.0130799,2.1285128,3.1415927
0,1.0002429,2.1413498,3.1415927
0,0.98846567,2.153127,3.1415927
0,0.97759882,2.1639938,3.1415927
0,0.96752157,2.1740711,3.1415927
0,0.95813509,2.1834576,3.1415927
0,0.94935749,2.1922352,3.1415927
0,0.94112027,2.2004724,3.1415927
0,0.93336554,2.2082271,3.1415927
0,0.92604402,2.2155486,3.1415927
0,0.91911336,2.2224793,3.1415927
0,0.91253701,2.2290556,3.1415927
0,0.90628314,2.2353095,3.1415927
0,0.90032394,2.2412687,3.1415927
0,0.89463491,2.2469577,3.1415927
0,0.88919444,2.2523982,3.1415927
0,0.88398331,2.2576093,3.1415927
0,0.8789844,2.2626083,3.1415927
0,0.87418238,2.2674103,3.1415927
0,0.86956348,2.2720292,3.1415927
0,0.86511528,2.2764774,3.1415927
0,0.86082655,2.2807661,3.1415927
0,0.8566871,2.2849056,3.1415927
0,0.85268766,2.288905,3.1415927
0,0.84881977,2.2927729,3.1415927
0,0.84507571,2.2965169,3.1415927
0,0.84144837,1.5707963,2.3001443,3.1415927
0,0.83793125,1.5588221,2.3036614,3.1415927
0,0.83451834,1.5707963,2.3070743,3.1415927
0,0.8312041,1.5822135,2.3103886,3.1415927
0,0.82798342,1.5707963,2.3136092,3.1415927
0,0.82485155,1.5817059,2.3167411,3.1415927
0,0.82180409,1.5707963,2.3197886,3.1415927
0,0.81883695,1.5812416,2.3227557,3.1415927
0,0.81594632,1.5707963,2.3256463,3.1415927
0,0.81312865,1.5808152,2.328464,3.1415927
0,0.81038062,1.5707963,2.331212,3.1415927
0,0.80769913,1.5804222,2.3338935,3.1415927
0,0.80508128,1.5707963,2.3365114,3.1415927
0,0.80252433,1.5800589,2.3390683,3.1415927
0,0.80002573,1.5707963,2.3415669,3.1415927
0,0.79758308,1.579722,2.3440096,3.1415927
0,0.79519411,1.5707963,2.3463985,3.1415927
0,0.79285669,1.5794088,2.348736,3.1415927
0,0.7905688,1.5707963,2.3510238,3.1415927
0,0.78832856,1.5791168,2.3532641,3.1415927
0,0.78613416,1.5707963,2.3554585,3.1415927
0,0.7839839,1.578844,2.3576088,3.1415927
0,0.78187617,1.5707963,2.3597165,3.1415927
0,0.77980946,1.5785884,2.3617832,3.1415927
0,0.77778231,1.5707963,2.3638103,3.1415927
